dataset_id	source_filename	Column_or_Row_Name	Unit	Definition	Column_or_Row_Long_Name	Data_Type	Term_Type	Missing_value_code
ess-dive-d6444cb1dc04ac5-20250514T050441881	species_pft_checklist_dd.csv		1	The intermediate PFT designation that came from the source data AND did not have a match in the Nawrocki et al. (2020) Checklist of Vascular Plants, Bryophytes, Lichens, and Lichenicolous Fungi of Alaska		string		
ess-dive-d6444cb1dc04ac5-20250514T050441881	survey_unit_information_dd.csv		1	A unique identifier representing the survey unit visitation at a particular survey unit; some survey units are visited more than once		string		
ess-dive-d6444cb1dc04ac5-20250514T050441881	survey_unit_information_dd.csv		1	The year in which field data were collected		Int64		
ess-dive-d6444cb1dc04ac5-20250514T050441881	survey_unit_information_dd.csv		1	The month in which field data were collected		Int64		
ess-dive-d6444cb1dc04ac5-20250514T050441881	survey_unit_information_dd.csv		1	The day in which field data were collected		Int64		
ess-dive-d6444cb1dc04ac5-20250514T050441881	survey_unit_information_dd.csv		meter	The area of the survey unit shape in meters		float64		
ess-dive-d6444cb1dc04ac5-20250514T050441881	survey_unit_information_dd.csv		1	The shape of the survey unit		string		
ess-dive-d6444cb1dc04ac5-20250514T050441881	survey_unit_information_dd.csv		degree	The latitude (y coordinate) of a survey unit centroid		float64		
ess-dive-d6444cb1dc04ac5-20250514T050441881	survey_unit_information_dd.csv		degree	The longitude (x coordinate) of a survey unit centroid		float64		
ess-dive-d6444cb1dc04ac5-20250514T050441881	survey_unit_information_dd.csv		1	The device used to georeference a survey unit centroid		string		
ess-dive-d6444cb1dc04ac5-20250514T050441881	survey_unit_information_dd.csv		meter	The spatial accuracy of the georeferencing source		float64		
ess-dive-d6444cb1dc04ac5-20250514T050441881	survey_unit_information_dd.csv		1	The coordinate system in which the survey unit centroid coordinates are stored		string		
ess-dive-d6444cb1dc04ac5-20250514T050441881	survey_unit_information_dd.csv		1	The non-unique name of the survey unit that was visited		string		
ess-dive-d6444cb1dc04ac5-20250514T050441881	survey_unit_information_dd.csv		1	A description of the study associated with a survey unit		string		
ess-dive-d6444cb1dc04ac5-20250514T050441881	survey_unit_information_dd.csv		1	A code representing the data store or database that the survey unit data was accessed from (AVA=Arctic Vegetation Archive of Alaska; ABR=Shell Onshore/Nearshore Environmental Studies program data collected by ABR, Inc; NEON=National Ecological Observatory Network; AKVEG=Alaska Vegetation Plots Database; NGA=NGEE-Arctic)		string		
ess-dive-d6444cb1dc04ac5-20250514T050441881	survey_unit_information_dd.csv		1	Link(s) to the webpage used for downloading data		string		
ess-dive-d6444cb1dc04ac5-20250514T050441881	survey_unit_information_dd.csv		1	Data subsource (field study) citation formatted according to Nature guidelines		string		
ess-dive-d6444cb1dc04ac5-20250514T050441881	survey_unit_information_dd.csv		1	The general method employed by surveyors for collecting fcover data in the field (qudrat, transect-quadrat, and center-staked point-intercept)		string		
ess-dive-d6444cb1dc04ac5-20250514T050441881	survey_unit_information_dd.csv		1	The scale used when collecting fcover (e.g., percent, braun-blanquet, etc.)		string		
ess-dive-d6444cb1dc04ac5-20250514T050441881	survey_unit_information_dd.csv		1	A general statement derived from the source's paper that summarizes the purpose of field work		string		
ess-dive-d6444cb1dc04ac5-20250514T050441881	survey_unit_information_dd.csv		1	The lower-level administrative unit in which the survey unit data was collected		string		
ess-dive-d6444cb1dc04ac5-20250514T050441881	survey_unit_information_dd.csv		1	The country in which the survey unit data was collected		string		
ess-dive-d6444cb1dc04ac5-20250514T050441881	survey_unit_information_dd.csv		1	A list of years in which fire occurred on the survey unit		object		
ess-dive-d6444cb1dc04ac5-20250514T050441881	survey_unit_information_dd.csv		1	The CAVM bioclimate subzone represented as A-E		string		
ess-dive-d6444cb1dc04ac5-20250514T050441881	survey_unit_information_dd.csv		1	A list of unit_id(s) that have duplicate coordinates; this may imply that a particular survey unit was returned to but given a new name		string		
ess-dive-d6444cb1dc04ac5-20250514T050441881	survey_unit_information_dd.csv		1	A list of unit_id(s) that were collected on the same date		string		
ess-dive-d6444cb1dc04ac5-20250514T050441881	survey_unit_information_dd.csv		1	The circumpolar arctic vegetation map (CAVM) unit associated with the coordinates of the survey unit		string		
ess-dive-d6444cb1dc04ac5-20250514T050441881	survey_unit_information_dd.csv		1	The circumpolar arctic vegetation map (CAVM) unit's short description associated with the coordinates of the survey unit		string		
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_SoilExtractions_ColumnExpts_dd.csv	Sample	n/a	sample name for extraction (TC = thermokarst column, UC = upland column; org, min, perm = pre-experiment organic, mineral, and permafrost/deep layers; 0/10, 20/30, 40/50 = post experiment 0-10cm, 20-30cm and 40-50cm depths)				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_SoilExtractions_ColumnExpts_dd.csv	WEOC	µmol C/g-dwt. soil	water extractable organic carbon				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_SoilExtractions_ColumnExpts_dd.csv	Water_Ext_Fe	µmol Fe/g-dwt. soil	water extractable iron				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_SoilExtractions_ColumnExpts_dd.csv	BaCl2_NH4Cl_Ext_Fe	µmol Fe/g-dwt. soil	BaCl2 and NH4Cl extractable iron				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_SoilExtractions_ColumnExpts_dd.csv	Na4P2O7_Ext_Fe	µmol Fe/g-dwt. soil	Na4P2O7 extractable iron				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_SoilExtractions_ColumnExpts_dd.csv	NH2OH_HCl_Ext_Fe	µmol Fe/g-dwt. soil	NH2OH_HCl extractlble iron				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_SoilExtractions_ColumnExpts_dd.csv	Dithionite_Ext_Fe	µmol Fe/g-dwt. soil	dithionite with citrate buffer extractable iron				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_PortPorewater_ColumnExpt_dd.csv	Experiment	n/a	identifier for experimental column (TC = thermokarst soil column, UC = upland soil column)				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_PortPorewater_ColumnExpt_dd.csv	Time	days	time since the beginning of the experiment				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_PortPorewater_ColumnExpt_dd.csv	Depth	cm	column depth of microrhizon sampler port				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_PortPorewater_ColumnExpt_dd.csv	DOC	mg/L	dissolved organic carbon concentration sampled from port				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_PortPorewater_ColumnExpt_dd.csv	Fe_ratio	n/a	ferrous to total iron ratio sampled from port				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_PortPorewater_ColumnExpt_dd.csv	pH	n/a	pH sampled from port and measured directly (no extraction solution)				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_PortPorewater_ColumnExpt_dd.csv	SUVA	L/mg-M	specific ultraviolet absorbance at 254nm in water sampled from port				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_O2_ColumnExpt_dd.csv	Experiment	n/a	identifier for experimental column (TC = thermokarst soil column, UC = upland soil column)				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_O2_ColumnExpt_dd.csv	Time	days	time since the beginning of the experiment				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_O2_ColumnExpt_dd.csv	O2_1cm	% O2	percent oxygen in the soil column at a 1 cm depth from the top of the soil column				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_O2_ColumnExpt_dd.csv	O2_8.5cm	% O2	percent oxygen in the soil column at a 8.5 cm depth from the top of the soil column				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_O2_ColumnExpt_dd.csv	O2_18.5cm	% O2	percent oxygen in the soil column at a 18.5 cm depth from the top of the soil column				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_O2_ColumnExpt_dd.csv	O2_36cm	% O2	percent oxygen in the soil column at a 36 cm depth from the top of the soil column				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_Outflow_ColumnExpt_dd.csv	Experiment	n/a	identifier for experimental column (TC = thermokarst soil column, UC = upland soil column)				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_Outflow_ColumnExpt_dd.csv	Time	days	time since the beginning of the experiment				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_Outflow_ColumnExpt_dd.csv	Cum_Outflow_Volume	mL	cummulative outflow since the beginning of the experiment				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_VWC_ColumnExpt_dd.csv	Experiment	n/a	identifier for experimental column (TC = thermokarst soil column, UC = upland soil column)				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_VWC_ColumnExpt_dd.csv	Time	days	time since the beginning of the experiment				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_VWC_ColumnExpt_dd.csv	VWC_2cm	% saturation	percent saturation of the soil column at 2cm depth from the top of the soil column (early time variations indicated as -9999)				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_VWC_ColumnExpt_dd.csv	VWC_15cm	% saturation	percent saturation of the soil column at 15cm depth from the top of the soil column (early time variations indicated as -9999)				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_VWC_ColumnExpt_dd.csv	VWC_27cm	% saturation	percent saturation of the soil column at 27cm depth from the top of the soil column (early time variations indicated as -9999)				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_PrePost_Expt_Compare_dd.csv	Experiment	n/a	identifier for experimental column (TC = thermokarst soil column, UC = upland soil column)				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_PrePost_Expt_Compare_dd.csv	Pre/Post	n/a	identifier to designate if measurement was made before (pre) experimental setup or after (post) experimental deconstruction				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_PrePost_Expt_Compare_dd.csv	Depth	cm	center of depth increment used for measurement (depth increments are 10 cm)				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_PrePost_Expt_Compare_dd.csv	Theta_g	g-water/g-dwt. soil	gravimetric water content average from triplicate				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_PrePost_Expt_Compare_dd.csv	Theta_g_stddev	g-water/g-dwt. soil	gravimetric water content standard deviation from triplicate				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_PrePost_Expt_Compare_dd.csv	N_avg	%	nitrogen content from triplicate from C/N Analyzer				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_PrePost_Expt_Compare_dd.csv	N_stddev	%	nitrogen content standard deviation from triplicate from C/N Analyzer				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_PrePost_Expt_Compare_dd.csv	C_avg	%	carbon content from triplicate from C/N Analyzer				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_PrePost_Expt_Compare_dd.csv	C_stddev	%	carbon content standard deviation from triplicate from C/N Analyzer				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_PrePost_Expt_Compare_dd.csv	C:N	n/a	ratio of carbon to nitrogen content from C/N Analyzer				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_PrePost_Expt_Compare_dd.csv	pH_KCl_avg	n/a	pH average from triplicate extracted with KCl				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_PrePost_Expt_Compare_dd.csv	pH_KCl_stddev	n/a	pH standard deviation from triplicate extracted with KCl				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_PrePost_Expt_Compare_dd.csv	Fe_tot	µmol Fe/g-dwt. soil	total iron average from triplicate extracted with KCl				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_PrePost_Expt_Compare_dd.csv	Fe_tot_stddev	µmol Fe/g-dwt. soil	total iron average from triplicate extracted with KCl				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_PrePost_Expt_Compare_dd.csv	Fe_2	µmol Fe/g-dwt. soil	ferrous iron average from triplicate extracted with KCl				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_PrePost_Expt_Compare_dd.csv	Fe_2_stddev	µmol Fe/g-dwt. soil	ferrous iron standard deviation from triplicate extracted with KCl				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_PrePost_Expt_Compare_dd.csv	Fe_2:Fe_tot	µmol Fe/g-dwt. soil	ratio of ferrous to total iron from KCl extractions				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_PrePost_Expt_Compare_dd.csv	dry_bulk_density	g/cm^3	estimated dry bulk density from cores section diameter and dry mass				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_GasFlux_ColumnExpt_dd.csv	Experiment	n/a	identifier for experimental column (TC = thermokarst soil column, UC = upland soil column)				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_GasFlux_ColumnExpt_dd.csv	Time	days	time since the beginning of the experiment				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_GasFlux_ColumnExpt_dd.csv	CH4	µmol/m^2/s	methane flux into the column headspace				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_GasFlux_ColumnExpt_dd.csv	CO2	µmol/m^2/s	carbon dioxide flux into the column headspace				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_DOC_Outflow_ColumnExpt_dd.csv	Experiment	n/a	identifier for experimental column (TC = thermokarst soil column, UC = upland soil column)				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_DOC_Outflow_ColumnExpt_dd.csv	Time	days	time since the beginning of the experiment				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_DOC_Outflow_ColumnExpt_dd.csv	DOC_Outflow	mg/L	dissolved organic carbon in the column outflow				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_Core_Characterization_dd.csv	core	n/a	soil core identifier (with coordinates included in methods description)				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_Core_Characterization_dd.csv	soil_Type	n/a	upland = low shrub and tussock tundra, thermokarst = saturated thermokarst channel with grasses				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_Core_Characterization_dd.csv	Depth	cm	center of depth increment used for characterization (depth increments are 10 cm)				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_Core_Characterization_dd.csv	theta_g	g-water/g-dwt. soil	gravimetric water content average from triplicate				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_Core_Characterization_dd.csv	theta_g_stddev	g-water/g-dwt. soil	gravimetric water content standard deviation from triplicate				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_Core_Characterization_dd.csv	pH_KCl	n/a	pH average from triplicate in KCl				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_Core_Characterization_dd.csv	pH_KCl_stddev	n/a	pH standard deviation from triplicate in KCl				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_Core_Characterization_dd.csv	Fe_2	µmol Fe /g-dwt. soil	ferrous iron average from triplicate in KCl				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_Core_Characterization_dd.csv	Fe_2_stddev	µmol Fe /g-dwt. soil	ferrous iron standard deviation from triplicate in KCl				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_Core_Characterization_dd.csv	Avg_N	%	nitrogen content from triplicate from C/N Analyzer				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_Core_Characterization_dd.csv	N_stddev	%	nitrogen content standard deviation from triplicate from C/N Analyzer				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_Core_Characterization_dd.csv	Avg_C	%	carbon content from triplicate from C/N Analyzer				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_Core_Characterization_dd.csv	C_stddev	%	carbon content standard deviation from triplicate from C/N Analyzer				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_Core_Characterization_dd.csv	C:N	n/a	ratio of carbon to nitrogen content from C/N Analyzer				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_Core_Characterization_dd.csv	DOC_KCl_2M	µmol C/g-dwt. soil	dissolved organic carbon extracted in 2M KCl				
ess-dive-f402ed83a0918a7-20241223T211259656	NGA287_Core_Characterization_dd.csv	dry_bulk_density	g/cm3	estimated dry bulk density from cores section diameter and dry mass				
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Vegetation_Biomass_2014_dd.csv	Block	N/A	block number ranging from 1 to 6		numeric		
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Vegetation_Biomass_2014_dd.csv	Label	N/A	sample label		text		
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Vegetation_Biomass_2014_dd.csv	dry_biomass_g	grams	dry weight of vegetation biomass		numeric		
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Vegetation_Biomass_2014_dd.csv	Vegetation_type	N/A	plant type, either moss or vascular		text		
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Vegetation_Biomass_2014_dd.csv	plot_area_cm^2	cm^2	All of the biomass was harvested from a plot of this area.		numeric		
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Temperature_15min_2016_dd.csv	date	YYYY-MM-DD	date in YYYY-MM-DD format		date		
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Temperature_15min_2016_dd.csv	block	N/A	experimental block number		text		
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Temperature_15min_2016_dd.csv	time_15min	YYYY-MM-DD	time in YYYY-MM-DD HH:MM:SS format		datetime		
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Temperature_15min_2016_dd.csv	heatStat	N/A	heater status; H = heated, U = unheated		text		
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Temperature_15min_2016_dd.csv	depth	cm	depth of sample (5, 10, 15, 20, 25, 35, 50)		integer		
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Temperature_15min_2016_dd.csv	heater	N/A	heater status: ON = heater was on, OFF = heater was off, ON* = not all blocks' heaters operating, OFF* = not all blocks' heaters operating		text		
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Temperature_15min_2016_dd.csv	flag	N/A	information about measurement. The ramp up flag indicates periods when the plot was being warmed to the target temperature		text		
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Temperature_15min_2016_dd.csv	temp	degrees Celsius	Soil temperature		numeric		
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Radiocarbon_2015_2016_dd.csv	CAMS_Number	N/A	ID provided by the laboratory that measured radiocarbon		text		
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Radiocarbon_2015_2016_dd.csv	Sample_Name	N/A	Sample name		text		
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Radiocarbon_2015_2016_dd.csv	Other_ID	N/A	ID corresponding to the block ID and the date in M-DD-YY		text		
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Radiocarbon_2015_2016_dd.csv	d13C	per mil	Delta 13C value relative to the 13C/12C ratio of PDB, as described in Stuiver and Polach, Reporting of 14C Data, Radiocarbon, 19(3), 1977		numeric		
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Radiocarbon_2015_2016_dd.csv	Value_Fraction_Modern	N/A	Fraction modern as defined by Stuiver and Polach, Reporting of 14C Data, Radiocarbon, 19(3), 1977		numeric		
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Radiocarbon_2015_2016_dd.csv	Precision_Fraction_Modern	N/A	Analytical precision reported by the laboratory that measured radiocarbon		numeric		
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Radiocarbon_2015_2016_dd.csv	Value_delta_14C	per mil	Delta 14C value as defined by Stuiver and Polach, Reporting of 14C Data, Radiocarbon, 19(3), 1977		numeric		
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Radiocarbon_2015_2016_dd.csv	Precision_delta_14C	per mil	Analytical precision reported by the laboratory that measured radiocarbon		numeric		
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Radiocarbon_2015_2016_dd.csv	Value_14C_age	year	14C age as defined by Stuiver and Polach, Reporting of 14C Data, Radiocarbon, 19(3), 1977		text		
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Radiocarbon_2015_2016_dd.csv	Precision_14C_age	year	Analytical precision reported by the laboratory that measured radiocarbon		numeric		
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Radiocarbon_2015_2016_dd.csv	Fraction_atmosphere	N/A	Residual atmospheric air (CO2) in the chamber headpace after scrubbing		numeric		
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Radiocarbon_2015_2016_dd.csv	Block_Date	N/A	ID corresponding to the block ID and the date in M-DD-YY		text		
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Radiocarbon_2015_2016_dd.csv	Atmosphere-corrected_14C_value	per mil	Efflux 14CO2 signature, based on headspace 14CO2 corrected (using 13C) for fraction of atmospheric air also trapped in the headspace.		numeric		
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Radiocarbon_2015_2016_dd.csv	target_size_mg	mg	C content of sample pellet		numeric		
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Radiocarbon_2015_2016_dd.csv	From_submission_sheet_1	N/A	ID from submission sheet 1		text		
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Radiocarbon_2015_2016_dd.csv	From_submission_sheet_2	N/A	ID from submission sheet 2		text		
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Temperature_1hr_2016_dd.csv	date	YYYY-MM-DD	date in YYYY-MM-DD format		date		
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Temperature_1hr_2016_dd.csv	heater	N/A	heater status: ON = heater was on, OFF = heater was off, ON* = not all blocks' heaters operating, OFF* = not all blocks' heaters operating		text		
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Temperature_1hr_2016_dd.csv	block	N/A	experimental block number		text		
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Temperature_1hr_2016_dd.csv	time_hour	YYYY-MM-DD	time in YYYY-MM-DD HH:MM:SS format		datetime		
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Temperature_1hr_2016_dd.csv	depth	cm	depth of sample (5, 10, 15, 20, 25, 35, 50)		integer		
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Temperature_1hr_2016_dd.csv	flag	N/A	information about measurement. The ramp up flag indicates periods when the plot was being warmed to the target temperature		text		
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Temperature_1hr_2016_dd.csv	depths	cm	depth increment		integer		
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Temperature_1hr_2016_dd.csv	H	degrees Celsius	Soil temperature when heater status is H = heated		numeric		
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Temperature_1hr_2016_dd.csv	U	degrees Celsius	Soil temperature when heater status is U = unheated		numeric		
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Temperature_1hr_2016_dd.csv	TempDiff	degrees Celsius	Soil temperature difference (Heated - Unheated)		numeric		
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Temperature_15min_2015_dd.csv	date	YYYY-MM-DD	date in YYYY-MM-DD format		date		
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Temperature_15min_2015_dd.csv	block	N/A	experimental block number		text		
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Temperature_15min_2015_dd.csv	time_15min	YYYY-MM-DD	time in YYYY-MM-DD HH:MM:SS format		datetime		
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Temperature_15min_2015_dd.csv	heatStat	N/A	heater status; H = heated, U = unheated		text		
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Temperature_15min_2015_dd.csv	depth	cm	depth of sample (5, 10, 15, 20, 25, 35, 50)		integer		
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Temperature_15min_2015_dd.csv	heater	N/A	heater status: ON = heater was on, OFF = heater was off, ON* = not all blocks' heaters operating, OFF* = not all blocks' heaters operating		text		
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Temperature_15min_2015_dd.csv	flag	N/A	information about measurement. The ramp up flag indicates periods when the plot was being warmed to the target temperature		text		
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Temperature_15min_2015_dd.csv	temp	degrees Celsius	Soil temperature		numeric		
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Fluxes_Temperature_2015_2016_dd.csv	region	N/A	region of Alaska where sampling took place		text		
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Fluxes_Temperature_2015_2016_dd.csv	locale	N/A	location in Alaska where sampling took place; note that Barrow's name changed to Utqiagvik in 2016		text		
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Fluxes_Temperature_2015_2016_dd.csv	administrative_area	N/A	Ameriflux site code		text		
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Fluxes_Temperature_2015_2016_dd.csv	site	N/A	experimental site		text		
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Fluxes_Temperature_2015_2016_dd.csv	Block_Number	N/A	experimental block number		numeric		
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Fluxes_Temperature_2015_2016_dd.csv	Treatment	N/A	treatment code: A = heated, C = control		text		
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Fluxes_Temperature_2015_2016_dd.csv	Notes_on_days_with_repeated_measurements	N/A	notes on days with repeated measurements		text		
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Fluxes_Temperature_2015_2016_dd.csv	plot_ID	N/A	Combines block number and treatment for a unique plot ID		text		
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Fluxes_Temperature_2015_2016_dd.csv	chamber_type	N/A	Trns means a transparent chamber was used, Opq means an opaque chamber was used		text		
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Fluxes_Temperature_2015_2016_dd.csv	date	N/A	date in YYYY-MM-DD format				
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Fluxes_Temperature_2015_2016_dd.csv	time	N/A	time in HH:MM format				
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Fluxes_Temperature_2015_2016_dd.csv	flux_CO2	umol m-2 s-1	carbon dioxide gas flux out of soil		numeric		
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Fluxes_Temperature_2015_2016_dd.csv	CO2_se	umol m-2 s-1	standard error of carbon dioxide gas flux out of soil		numeric		
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Fluxes_Temperature_2015_2016_dd.csv	CO2_Pvalue	N/A	P-value of model of gas concentration vs time				
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Fluxes_Temperature_2015_2016_dd.csv	CO2_Rsquared_multiple	N/A	Multiple-R-squared of model of gas concentration vs time				
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Fluxes_Temperature_2015_2016_dd.csv	CO2_Rsquared_adjusted	N/A	Adjusted-R-squared of model of gas concentration vs time				
ess-dive-1ccb6bb6c3bc214-20250111T164106405	Utqiagvik_Fluxes_Temperature_2015_2016_dd.csv	flux_CH4	umol m-2 s-1	methane gas flux out of soil		numeric		
